id,name,number,latitude,longitude
7338653551721430101,Carrigtwohill (Opp Dennehys Transport),244821,51.90818,-8.27461
7338653551721430081,Carrigtwohill (Opp Garda Station),244801,51.9093,-8.26158
7338653551721429801,Carrigtwohill (Ryan & Aherne Place),244521,51.90928,-8.26703
7338653551721430091,Carrigtwohill (Westend Tce),244811,51.90915,-8.26535
7338653551721524021,Carrolls Cross (Eastbound),338741,52.2244,-7.34587
7338653551721294911,Carrolls Cross (Northbound),109631,53.94457,-6.38323
7338653551721739971,Carrolls Cross (Southbound),554691,53.94457,-6.38309
7338653551721524061,Carrolls Cross (Westbound),338781,52.22586,-7.34192
7338653551721730131,Carrowkelly (Northbound),544851,54.16259,-9.15856
7338653551721730141,Carrowkelly (Southbound),544861,54.16259,-9.15856
7338653551721241231,Carrowkerribla (Fairy Fort),589551,54.04969,-9.12402
7338653551721774841,Carrowkerribla (Opp Fairy Fort),589561,54.04986,-9.12402
7338653551721745081,Carrowmore (Opp Post Office),598051,54.25435,-9.27459
7338653551721785221,Carrowmore (Post Office),599941,54.25435,-9.27432
7338653551721741701,Carrowneadon Cross (Northbound),556421,54.1368,-8.69882
7338653551721741911,Carrowneadon Cross (Southbound),556631,54.13681,-8.6986
7338653551721706451,Cartron (Classibawn Drive),521171,54.28063,-8.48171
7338653551721740201,Cartron (Opp Village Inn),554921,54.28258,-8.4773
7338653551721740341,Cartron (Seafield Avenue),555061,54.28046,-8.48057
7338653551721737411,Cartron (Village Inn),552131,54.28267,-8.47701
7338653551721640831,Cartrontroy (Cartron Drive),455551,53.42184,-7.90812
7338653551721640901,Cartrontroy (Cypress Gardens),455621,53.42092,-7.90095
7338653551721640841,Cartrontroy (Opp Cypress Gardens),455561,53.42154,-7.90077
7338653551721640911,Cartrontroy (The Elms),455631,53.42181,-7.90786
7338653551721322221,Casey's Cross (Northbound),136941,53.64634,-6.64207
7338653551721322991,Casey's Cross (Southbound),137711,53.6465,-6.64299
7338653551721823321,Cashel (Achill Opp Ted Lavelles Bar),638041,53.96318,-9.9765
7338653551721823361,Cashel (Achill Ted Lavelles Bar),638081,53.96313,-9.97652
7338653551721340681,Cashel (Main Street Jct. Friar St),155401,52.51729,-7.8868
7338653551721440511,Cashel (Main Street The Bakehouse),255231,52.51709,-7.88712
7338653551721715691,Cashel Cross (Eastbound),530411,53.45766,-9.77339
7338653551721716491,Cashel Cross (Westbound),531211,53.45786,-9.77319
7338653551721716511,Cashells Cross (Eastbound),531231,53.62404,-8.61934
7338653551721716481,Cashells Cross (Westbound),531201,53.62394,-8.61935
7338653551721717671,Cashla (Egans Pub),532391,53.32084,-8.85504
7338653551721717601,Cashla (Opp Egans Pub),532321,53.32089,-8.85501
7338653551721739901,Castle Street (Seans Bar),554621,53.42267,-7.94257
7338653551721363511,Castlebaldwin (Morrisons Grocery),178231,54.0789,-8.37538
7338653551721741571,Castlebaldwin (Opp Morrisons Grocery),556291,54.07906,-8.37552
7338653551721741491,Castlebaldwin (Opp Supermac),556211,54.08015,-8.37709
7338653551721741501,Castlebaldwin (Supermac),556221,54.08007,-8.37719
7338653551721741001,Castlebar (Garvey Way Elverys),555721,53.85412,-9.30362
7338653551721336301,Castlebar (Garvey Way Opp Elverys),151021,53.85419,-9.30359
7338653551721316691,Castlebellingham (McBrides Pub),131411,53.89753,-6.38952
7338653551721324241,Castlebellingham (The Village Store),138961,53.89757,-6.38941
7338653551721716531,Castleblakney (Opp Post Office),531251,53.42942,-8.4756
7338653551721716551,Castleblakney (Post Office),531271,53.42941,-8.47583
7338653551721339221,Castleblayney (Old Coach Inn),153941,54.11894,-6.73656
7338653551721341211,Castleblayney (Opp Old Coach Inn),155931,54.11902,-6.73666
7338653551721524621,Castlebridge (Northbound),339341,52.38178,-6.45043
7338653551721525261,Castlebridge (Southbound),339981,52.38186,-6.45025
7338653551721531261,Castleconnell (Credit Union),345981,52.71306,-8.50242
7338653551721521321,Castleconnell (Opp Mackey Statue),336041,52.71295,-8.50038
7338653551721530961,Castleconnell (Opp Scanlon Park),345681,52.71624,-8.50179
7338653551721531271,Castleconnell (Opp St Flannans Tce),345991,52.7065,-8.50808
7338653551721530951,Castleconnell (Scanlon Park),345671,52.71625,-8.50176
7338653551721531281,Castleconnell (St Flannans Terrace),346001,52.70629,-8.5078
7338653551721742561,Castlecoote (Opp Stores),557281,53.61296,-8.2917
7338653551721742571,Castlecoote (Stores),557291,53.61299,-8.292
7338653551721326611,Castlefin (McGranahans The Diamond),141331,54.8016,-7.59234
7338653551721326641,Castlefin (Monument The Diamond),141361,54.80153,-7.59254
7338653551721736561,Castlegar (Church),551281,53.29543,-9.01502
7338653551721736571,Castlegar (Crossroad),551291,53.29585,-9.01467
7338653551721715631,Castlegar (McHughs Pub),530351,53.31382,-8.98611
7338653551721719051,Castlegar (Opp McHughs Pub),533771,53.31348,-8.98646
7338653551721821851,Castlegregory (Fitzgeralds),636571,52.25641,-10.02088
7338653551721821251,Castlegregory (Opp Fitzgeralds),635971,52.25652,-10.02106
7338653551721521051,Castleisland (Burke Electrical),335771,52.23108,-9.46401
7338653551721540921,Castleisland (River Island Hotel),355641,52.2309,-9.46412
7338653551721320131,Castleland Roundabout,134851,53.60187,-6.17774
7338653551721717311,Castlemacgarrett (Esso Garage),532031,53.70212,-8.98
7338653551721717651,Castlemacgarrett (Opp Esso Garage),532371,53.70211,-8.97999
7338653551721536001,Castlemaine (Griffins Bar),350721,52.16824,-9.70176
7338653551721536051,Castlemaine (Post Office),350771,52.16835,-9.70148
7338653551721430001,Castlemartyr (National School),244721,51.91207,-8.05177
7338653551721401641,Castlemartyr (Opp Post Office),216361,51.91174,-8.05558
7338653551721396851,Castlemartyr (Post Office),211571,51.91183,-8.05605
7338653551721708811,Castlepark Rd (Community Centre),523531,53.28206,-9.00493
7338653551721708781,Castlepark Rd (Glenavon Drive),523501,53.28795,-9.00431
7338653551721708791,Castlepark Rd (Gortcam),523511,53.28622,-9.00225
7338653551721708621,Castlepark Rd (Opp Community Centre),523341,53.28275,-9.0036
7338653551721708641,Castlepark Rd (Opp Glenavon Drive),523361,53.28729,-9.00374
7338653551721708631,Castlepark Rd (Opp Gortcam),523351,53.28595,-9.0022
7338653551721708611,Castlepark Rd (Opp John Paul Centre),523331,53.28125,-9.00628
7338653551721708801,Castlepark Rd (Sliabh Rua),523521,53.28358,-9.00167
7338653551721316891,Castlepollard (Credit Union),131611,53.67991,-7.2987
7338653551721290261,Castlepollard (Hotel Castlepollard),104981,53.67941,-7.29861
7338653551721771091,Castlerea (Railway Station),585811,53.7617,-8.48589
7338653551721736881,Castlerea (The Square Opp School),551601,53.76613,-8.48337
7338653551721741111,Castlerea (The Square School),555831,53.76613,-8.48343
7338653551721190372,Castlerea Depot (Railway Station),5092,53.76181,-8.48601
7338653551721190371,Castlerea Depot (Railway Station),5091,53.76181,-8.48601
7338653551721324141,Castletown (Church),138861,53.7541,-7.33149
7338653551721323071,Castletown (Opp Church),137791,53.7541,-7.33139
7338653551721323171,Castletown Church,137891,53.78025,-6.71473
7338653551721292521,Castletown Cross,107241,53.76782,-6.72531
7338653551721294421,Castletown Rd (Graveyard),109141,54.01545,-6.42312
7338653551721294441,Castletown Rd (Woodview),109161,54.01316,-6.41308
7338653551721340581,Castletown Village (Opp Church),155301,53.78073,-6.71479
7338653551721441301,Castletownbere (The Square),256021,51.64929,-9.91567
7338653551721421091,Castletownroche (Castle Arms),235811,52.17157,-8.46725
7338653551721416851,Castletownroche (Castle Arms),231571,52.17157,-8.46725
7338653551721794591,Castletroy Shopping Centre,609311,52.66666,-8.55437
7338653551721289571,Castlewarden (Opp Turf Bog Lane),104291,53.25587,-6.55407
7338653551721318681,Castlewarden (Turf Bog Lane),133401,53.25587,-6.55419
7338653551721793521,Cathal Brugha Rd (Op No 1 Lynwood Pk),608241,52.65749,-8.60197
7338653551721421831,Cathedral Road (Gurranabraher Rd Jctn),236551,51.90387,-8.48825
7338653551721421841,Cathedral Road (Mt Eden Opp Church),236561,51.90343,-8.49109
7338653551721422241,Cathedral Road (O Hanlons Pharmacy),236961,51.9036,-8.48892
7338653551721422251,Cathedral Road (School Ave),236971,51.90488,-8.4833
7338653551721415441,Cathedral Road (St Brigids Rd),230161,51.90446,-8.48647
7338653551721484251,Cathedral Road (St Marys Place),298971,51.90464,-8.48621
7338653551721415431,Cathedral Road (St Vincents St),230151,51.90484,-8.4836
7338653551721415421,Cathedral Road (Wolfe Tone St Lwr),230141,51.90471,-8.47902
7338653551721422261,Cathedral Road (Wolfe Tone Uppr Jctn),236981,51.90485,-8.4791
7338653551721739861,Caurane (Old NS),545581,53.94921,-9.199
7338653551721717291,Caurane (Opp Old NS),532011,53.9492,-9.199
7338653551721286831,Cavan (Army Barracks),101551,53.98458,-7.32694
7338653551721186882,Cavan (Bus Depot),1602,53.99017,-7.36337
7338653551721186881,Cavan (Bus Depot),1601,53.99017,-7.36337
7338653551721321141,Cavan (Bus Station- Farnham St),135861,53.99031,-7.36328
7338653551721286841,Cavan (Cavan Crystal),101561,53.98331,-7.3422
7338653551721316341,Cavan (Kilmore Hotel),131061,53.98646,-7.31745
7338653551721286891,Cavan (Opp Army Barracks),101611,53.98468,-7.32685
7338653551721286881,Cavan (Opp Cavan Crystal),101601,53.98343,-7.3407
7338653551721286821,Cavan (Opp Kilmore Hotel),101541,53.9864,-7.31752
7338653551721286871,Cavan (Opp Tractamotors),101591,53.98303,-7.35544
7338653551721286851,Cavan (Tractamotors),101571,53.98284,-7.35619
7338653551721293441,Cavan General Hospital,108161,53.99945,-7.37509
7338653551721321131,Cavan Institute,135851,53.99981,-7.3593
7338653551721319321,Celbridge (Killadoon St Raphaels),134041,53.33512,-6.56164
7338653551721290091,Celbridge (Op Killadoon St Raphaels),104811,53.33522,-6.56163
7338653551721290101,Celbridge (Opp Setanta House),104821,53.33536,-6.55307
7338653551721290111,Celbridge (Opp The Mill),104831,53.33786,-6.54043
7338653551721319501,Celbridge (Setanta House),134221,53.33529,-6.55296
7338653551721319561,Celbridge (The Mill),134281,53.33818,-6.53995
7338653551721737131,Cemetery Rd (Cemetery),551851,54.26088,-8.46427
7338653551721295341,Channonrock (The Rock Inn Eastbound),110061,53.97219,-6.5508
7338653551721292751,Channonrock (The Rock Inn Westbound),107471,53.97234,-6.55109
7338653551721520691,Chapel Cross (Northbound),335411,52.19091,-6.56035
7338653551721522051,Chapel Cross (Southbound),336771,52.191,-6.56019
7338653551721326911,Charlestown (Market Square - Garveys),141631,53.96397,-8.79493
7338653551721326921,Charlestown (Market Square - Murrays),141641,53.96397,-8.79486
7338653551721520601,Charleville (Dillons Florist),335321,52.3544,-8.68265
7338653551721794941,Charleville (Library),609661,52.35422,-8.68249
7338653551721321731,Cherryfield (Eastbound),136451,53.15655,-6.96318
7338653551721317441,Cherryfield (Southbound),132161,53.15666,-6.96233
7338653551721793011,Childers Rd (ALDI Store),607731,52.64862,-8.61745
7338653551721792821,Childers Rd (Lady of Lourdes Church),607541,52.64815,-8.63221
7338653551721794641,Childers Rd (No. 1 Sycamore Ave),609361,52.64844,-8.62208
7338653551721793031,Childers Rd (Op Lady of Lourdes Cntr),607751,52.64809,-8.63249
7338653551721792861,Childers Rd (Opp Claughaun GAA),607581,52.65895,-8.59631
7338653551721792851,Childers Rd (Opp Shopping Centre),607571,52.65704,-8.59732
7338653551721793001,Childers Rd (Shopping Centre),607721,52.65761,-8.5968
7338653551721400791,Church Cross (Parish Hall),215511,51.54236,-9.34945
7338653551721421631,Church Cross (Westbound),236351,51.54237,-9.34937
7338653551721422001,Church Rd (Barnstead Drive),236721,51.89435,-8.42016
7338653551721793211,Church Rd (Forge Estate),607931,52.62916,-8.65929
7338653551721516751,Church Road (Tramore),331471,52.15828,-7.15609
7338653551721426641,Church Street (Shopping Ctr South),241361,51.87632,-8.43939
7338653551721422221,Churchfield Hill (Knockfree Stores),236941,51.907,-8.4908
7338653551721422211,Churchfield Hill (Lower),236931,51.9077,-8.49188
7338653551721422201,Churchfield Hill (Upper),236921,51.90888,-8.4932
7338653551721520461,Churchill (Church Yard),335181,52.29077,-9.82278
7338653551721786301,Churchill (Graveyard),601021,52.2904,-9.82251
7338653551721524831,Churchtown (Wexford),339551,52.19131,-6.35426
7338653551721474101,Churchyard Lane (Silver Key Bar),288821,51.88731,-8.43292
7338653551721428101,Churchyard Lane (Silverdale),242821,51.88694,-8.43247
7338653551721710801,Circular Rd (Opp Currach Bui),525521,53.27528,-9.08202
7338653551721737121,Circular Road (Highfield Road),551841,54.26078,-8.4698
7338653551721794171,Clancy Strand (Opp Treaty Stone),608891,52.66981,-8.62832
7338653551721792271,Clancy Strand (Sarsfield Bridge),606991,52.66612,-8.63067
7338653551721792261,Clancy Strand (Treaty Stone),606981,52.66935,-8.62799
7338653551721763041,Clancy's (Limerick),577761,52.65283,-8.59552
7338653551721287911,Clane (Aldi),102631,53.29059,-6.68792
7338653551721287921,Clane (Clane Hospital),102641,53.29008,-6.70032
7338653551721289641,Clane (Firmount Cross Eastbound),104361,53.28949,-6.71674
7338653551721318411,Clane (Firmount Cross),133131,53.28941,-6.71668
7338653551721290061,Clane (Garda Station),104781,53.29344,-6.68552
7338653551721290071,Clane (Maxol Garage),104791,53.29672,-6.67918
7338653551721290051,Clane (Opp Clane Hospital),104771,53.29014,-6.70062
7338653551721318491,Clane (Opp Garda Station),133211,53.2933,-6.68589
7338653551721287891,Clane (Opp Maxol),102611,53.29644,-6.67958
7338653551721545121,Clara (Church Street),359841,53.34426,-7.61518
7338653551721545111,Clara (St Brigids Church),359831,53.34388,-7.61445
7338653551721793911,Clare St (Twin Oaks B&B),608631,52.66417,-8.60215
7338653551721788451,Clarecastle (Cassley Butchers Main St),603171,52.81452,-8.96456
7338653551721788441,Clarecastle (Maddens Terrace),603161,52.81638,-8.96833
7338653551721788431,Clarecastle (Opp St Josephs Terrace),603151,52.82022,-8.97298
7338653551721788421,Clarecastle (Opposite Vision House),603141,52.82234,-8.97556
7338653551721788561,Clarecastle (Powers Pub),603281,52.81457,-8.96438
7338653551721788581,Clarecastle (St Josephs Terrace),603301,52.82008,-8.97305
7338653551721788571,Clarecastle (St Michaels Terrace),603291,52.81637,-8.96855
7338653551721816421,Clarecastle (Vision House),631141,52.82233,-8.97548
7338653551721736691,Claregalway (Cois Chlair Arches Hotel),551411,53.34414,-8.94295
7338653551721715591,Claregalway (Opp Cois Chlair),530311,53.34374,-8.94311
7338653551721336331,Claremorris (Dalton St Hair Salon),151051,53.72145,-8.99791
7338653551721740651,Claremorris (Dalton St Leisure Centre),555371,53.72187,-8.99761
7338653551721762941,Clarenbridge (Church),577661,53.22894,-8.88068
7338653551721816411,Clarenbridge (Sherrys),631131,53.22883,-8.88067
7338653551721520751,Clarina (Barber Shop),335471,52.63227,-8.73194
7338653551721517371,Clarina (Filling Station),332091,52.63241,-8.73075
7338653551721743751,Clarion Road (Clarion Hotel),558471,54.27946,-8.45838
7338653551721740161,Clarion Road (Clarion Village),554881,54.28063,-8.46278
7338653551721737351,Clarion Road (Opp Clarion Hotel),552071,54.27946,-8.45838
7338653551721796691,Clarion Road (St Josephs Church),611411,54.28162,-8.46853
7338653551721431301,Clarkes Hill (Foxwood Southbound),246021,51.86717,-8.4006
7338653551721431291,Clarkes Hill (Landsborough Southbound),246011,51.86292,-8.40267
7338653551721427391,Clarkes Hill (Landsborough),242111,51.86396,-8.40096
7338653551721427381,Clarkes Hill (Monfield),242101,51.86713,-8.40051
7338653551721431281,Clarkes Hill (The Borough Southbound),246001,51.86259,-8.40974
7338653551721427401,Clarkes Hill (The Borough),242121,51.86209,-8.40776
7338653551721428391,Clashduv Road (Clashduv Estate),243111,51.8828,-8.49647
7338653551722184695,Cleveragh Road (Bus Shelter),555021,54.26256,-8.46375
7338653551721820681,Clifden (Library),635401,53.4876,-10.02045
7338653551721190301,Clifden Depot,5021,53.48898,-10.01792
7338653551721190302,Clifden Depot,5022,53.48898,-10.01792
7338653551721326171,Cliffoney (Community Centre),140891,54.42968,-8.45536
7338653551721325341,Cliffoney (Opp Community Centre),140061,54.42971,-8.45523
7338653551721535811,Cliffs of Moher (Coach Park),350531,52.97105,-9.42417
7338653551721524331,Clodagh (Church carpark),339051,52.46911,-7.00196
7338653551721524411,Clodagh (Opp Church carpark),339131,52.46908,-7.00209
7338653551721543711,Cloghan (Banagher St North),358431,53.22393,-7.88452
7338653551721543731,Cloghan (Banagher St South),358451,53.22377,-7.88463
7338653551721821881,Cloghane (The Creamery),636601,52.23976,-10.17673
7338653551721536521,Clogheen (Corbetts Hardware),351241,52.27518,-7.99895
7338653551721536501,Clogheen (Moroneys),351221,52.27531,-7.99871
7338653551721293931,Clogher (Louth) (Main Street),108651,53.79181,-6.23883
7338653551721398701,Cloghroe (Coolflugh Terminus),213421,51.92195,-8.61797
7338653551721398691,Cloghroe (Fairways Terminus),213411,51.92141,-8.61785
7338653551721418541,Cloghroe (Opp Blairs),233261,51.92302,-8.65021
7338653551721418441,Cloghroe (Opp Coachford Jct Eastbound),233161,51.91991,-8.63857
7338653551721396421,Cloghroe (Opp Seanans Church),211141,51.91796,-8.61766
7338653551721418451,Cloghroe (Opp Wayside Inn Eastbound),233171,51.92122,-8.64226
7338653551721431431,Cloghroe (St Seanans Church),246151,51.91823,-8.61845
7338653551721400661,Clonakilty (Croppy Quay),215381,51.62197,-8.88601
7338653551721400651,Clonakilty (Hospital Cross Eastbound),215371,51.63397,-8.87406
7338653551721421351,Clonakilty (Meades Newsagent),236071,51.62313,-8.89023
7338653551721400641,Clonakilty (Opp Hospital),215361,51.63071,-8.87502
7338653551721400621,Clonakilty (Opp West Cork Business Pk),215341,51.6454,-8.86792
